time (minutes),A,B
15.5741666666667,34624.6809402995,57707.1650077861
15.575,34624.6809403192,57707.1651916316
15.5758333333333,34624.680940339,57707.1653754241
15.5766666666667,34624.6809403587,57707.1655591635
15.5775,34624.6809403784,57707.1657428498
15.5783333333333,34624.6809403982,57707.1659264831
15.5791666666667,34624.6809404179,57707.1661100634
15.58,34624.6809404376,57707.1662935907
15.5808333333333,34624.6809404572,57707.166477065
15.5816666666667,34624.6809404769,57707.1666604862
15.5825,34624.6809404966,57707.1668438546
15.5833333333333,34624.6809405162,57707.1670271699
15.5841666666667,34624.6809405359,57707.1672104324
15.585,34624.6809405555,57707.1673936419
15.5858333333333,34624.6809405752,57707.1675767985
15.5866666666667,34624.6809405948,57707.1677599023
15.5875,34624.6809406144,57707.1679429531
15.5883333333333,34624.680940634,57707.1681259511
15.5891666666667,34624.6809406536,57707.1683088963
15.59,34624.6809406732,57707.1684917886
15.5908333333333,34624.6809406927,57707.1686746281
15.5916666666667,34624.6809407123,57707.1688574149
15.5925,34624.6809407319,57707.1690401488
15.5933333333333,34624.6809407514,57707.16922283
15.5941666666667,34624.6809407709,57707.1694054584
15.595,34624.6809407905,57707.1695880341
15.5958333333333,34624.68094081,57707.169770557
15.5966666666667,34624.6809408295,57707.1699530273
15.5975,34624.680940849,57707.1701354449
15.5983333333333,34624.6809408685,57707.1703178098
15.5991666666667,34624.6809408879,57707.170500122
15.6,34624.6809409074,57707.1706823816
15.6008333333333,34624.6809409269,57707.1708645886
15.6016666666667,34624.6809409463,57707.1710467429
15.6025,34624.6809409658,57707.1712288447
15.6033333333333,34624.6809409852,57707.1714108938
15.6041666666667,34624.6809410046,57707.1715928904
15.605,34624.680941024,57707.1717748345
15.6058333333333,34624.6809410434,57707.171956726
15.6066666666667,34624.6809410628,57707.172138565
15.6075,34624.6809410822,57707.1723203514
15.6083333333333,34624.6809411016,57707.1725020854
15.6091666666667,34624.680941121,57707.1726837669
15.61,34624.6809411403,57707.172865396
15.6108333333333,34624.6809411597,57707.1730469726
15.6116666666667,34624.680941179,57707.1732284967
15.6125,34624.6809411983,57707.1734099685
15.6133333333333,34624.6809412177,57707.1735913878
15.6141666666667,34624.680941237,57707.1737727548
15.615,34624.6809412563,57707.1739540694
15.6158333333333,34624.6809412756,57707.1741353316
15.6166666666667,34624.6809412948,57707.1743165415
15.6175,34624.6809413141,57707.1744976991
15.6183333333333,34624.6809413334,57707.1746788043
15.6191666666667,34624.6809413526,57707.1748598573
15.62,34624.6809413719,57707.1750408579
15.6208333333333,34624.6809413911,57707.1752218063
15.6216666666667,34624.6809414103,57707.1754027025
15.6225,34624.6809414296,57707.1755835464
15.6233333333333,34624.6809414488,57707.1757643381
15.6241666666667,34624.680941468,57707.1759450776
15.625,34624.6809414872,57707.1761257649
15.6258333333333,34624.6809415063,57707.1763064001
15.6266666666667,34624.6809415255,57707.176486983
15.6275,34624.6809415447,57707.1766675139
15.6283333333333,34624.6809415638,57707.1768479926
15.6291666666667,34624.680941583,57707.1770284191
15.63,34624.6809416021,57707.1772087936
15.6308333333333,34624.6809416212,57707.177389116
15.6316666666667,34624.6809416403,57707.1775693863
15.6325,34624.6809416595,57707.1777496046
15.6333333333333,34624.6809416786,57707.1779297708
15.6341666666667,34624.6809416976,57707.178109885
15.635,34624.6809417167,57707.1782899472
15.6358333333333,34624.6809417358,57707.1784699574
15.6366666666667,34624.6809417549,57707.1786499157
15.6375,34624.6809417739,57707.1788298219
15.6383333333333,34624.6809417929,57707.1790096762
15.6391666666667,34624.680941812,57707.1791894786
15.64,34624.680941831,57707.1793692291
15.6408333333333,34624.68094185,57707.1795489276
15.6416666666667,34624.680941869,57707.1797285743
15.6425,34624.680941888,57707.179908169
15.6433333333333,34624.680941907,57707.180087712
15.6441666666667,34624.680941926,57707.180267203
15.645,34624.680941945,57707.1804466423
15.6458333333333,34624.6809419639,57707.1806260297
15.6466666666667,34624.6809419829,57707.1808053654
15.6475,34624.6809420018,57707.1809846492
15.6483333333333,34624.6809420207,57707.1811638813
15.6491666666667,34624.6809420397,57707.1813430616
15.65,34624.6809420586,57707.1815221902
15.6508333333333,34624.6809420775,57707.1817012671
15.6516666666667,34624.6809420964,57707.1818802922
15.6525,34624.6809421153,57707.1820592657
15.6533333333333,34624.6809421342,57707.1822381874
15.6541666666667,34624.680942153,57707.1824170575
15.655,34624.6809421719,57707.182595876
15.6558333333333,34624.6809421907,57707.1827746428
15.6566666666667,34624.6809422096,57707.182953358
15.6575,34624.6809422284,57707.1831320216
15.6583333333333,34624.6809422472,57707.1833106336
15.6591666666667,34624.680942266,57707.183489194
15.66,34624.6809422849,57707.1836677029
15.6608333333333,34624.6809423036,57707.1838461602
15.6616666666667,34624.6809423224,57707.184024566
15.6625,34624.6809423412,57707.1842029203
15.6633333333333,34624.68094236,57707.184381223
15.6641666666667,34624.6809423787,57707.1845594743
15.665,34624.6809423975,57707.1847376741
15.6658333333333,34624.6809424162,57707.1849158225
15.6666666666667,34624.680942435,57707.1850939194
15.6675,34624.6809424537,57707.1852719649
15.6683333333333,34624.6809424724,57707.185449959
15.6691666666667,34624.6809424911,57707.1856279016
15.67,34624.6809425098,57707.1858057929
15.6708333333333,34624.6809425285,57707.1859836328
15.6716666666667,34624.6809425472,57707.1861614214
15.6725,34624.6809425659,57707.1863391586
15.6733333333333,34624.6809425845,57707.1865168446
15.6741666666667,34624.6809426032,57707.1866944791
15.675,34624.6809426218,57707.1868720625
15.6758333333333,34624.6809426404,57707.1870495945
15.6766666666667,34624.6809426591,57707.1872270752
15.6775,34624.6809426777,57707.1874045048
15.6783333333333,34624.6809426963,57707.187581883
15.6791666666667,34624.6809427149,57707.1877592101
15.68,34624.6809427335,57707.1879364859
15.6808333333333,34624.6809427521,57707.1881137106
15.6816666666667,34624.6809427706,57707.1882908841
15.6825,34624.6809427892,57707.1884680064
15.6833333333333,34624.6809428078,57707.1886450776
15.6841666666667,34624.6809428263,57707.1888220976
15.685,34624.6809428448,57707.1889990666
15.6858333333333,34624.6809428634,57707.1891759844
15.6866666666667,34624.6809428819,57707.1893528511
15.6875,34624.6809429004,57707.1895296668
15.6883333333333,34624.6809429189,57707.1897064314
15.6891666666667,34624.6809429374,57707.189883145
15.69,34624.6809429559,57707.1900598075
15.6908333333333,34624.6809429743,57707.1902364191
15.6916666666667,34624.6809429928,57707.1904129796
15.6925,34624.6809430113,57707.1905894891
15.6933333333333,34624.6809430297,57707.1907659477
15.6941666666667,34624.6809430481,57707.1909423553
15.695,34624.6809430666,57707.191118712
15.6958333333333,34624.680943085,57707.1912950178
15.6966666666667,34624.6809431034,57707.1914712726
15.6975,34624.6809431218,57707.1916474766
15.6983333333333,34624.6809431402,57707.1918236297
15.6991666666667,34624.6809431586,57707.1919997319
15.7,34624.680943177,57707.1921757832
15.7008333333333,34624.6809431953,57707.1923517837
15.7016666666667,34624.6809432137,57707.1925277334
15.7025,34624.680943232,57707.1927036323
15.7033333333333,34624.6809432504,57707.1928794804
15.7041666666667,34624.6809432687,57707.1930552777
15.705,34624.680943287,57707.1932310243
15.7058333333333,34624.6809433053,57707.1934067201
15.7066666666667,34624.6809433237,57707.1935823652
15.7075,34624.680943342,57707.1937579595
15.7083333333333,34624.6809433602,57707.1939335032
15.7091666666667,34624.6809433785,57707.1941089961
15.71,34624.6809433968,57707.1942844384
15.7108333333333,34624.680943415,57707.19445983
15.7116666666667,34624.6809434333,57707.194635171
15.7125,34624.6809434515,57707.1948104613
15.7133333333333,34624.6809434698,57707.1949857011
15.7141666666667,34624.680943488,57707.1951608902
15.715,34624.6809435062,57707.1953360287
15.7158333333333,34624.6809435244,57707.1955111167
15.7166666666667,34624.6809435426,57707.1956861541
15.7175,34624.6809435608,57707.1958611409
15.7183333333333,34624.680943579,57707.1960360773
15.7191666666667,34624.6809435972,57707.1962109631
15.72,34624.6809436153,57707.1963857984
15.7208333333333,34624.6809436335,57707.1965605832
15.7216666666667,34624.6809436516,57707.1967353176
15.7225,34624.6809436698,57707.1969100015
15.7233333333333,34624.6809436879,57707.197084635
15.7241666666667,34624.680943706,57707.197259218
15.725,34624.6809437242,57707.1974337506
15.7258333333333,34624.6809437423,57707.1976082328
15.7266666666667,34624.6809437604,57707.1977826647
15.7275,34624.6809437784,57707.1979570461
15.7283333333333,34624.6809437965,57707.1981313772
15.7291666666667,34624.6809438146,57707.198305658
15.73,34624.6809438326,57707.1984798885
15.7308333333333,34624.6809438507,57707.1986540686
15.7316666666667,34624.6809438687,57707.1988281984
15.7325,34624.6809438868,57707.199002278
15.7333333333333,34624.6809439048,57707.1991763073
15.7341666666667,34624.6809439228,57707.1993502863
15.735,34624.6809439408,57707.1995242151
15.7358333333333,34624.6809439588,57707.1996980937
15.7366666666667,34624.6809439768,57707.1998719221
15.7375,34624.6809439948,57707.2000457002
15.7383333333333,34624.6809440128,57707.2002194282
15.7391666666667,34624.6809440307,57707.200393106
15.74,34624.6809440487,57707.2005667337
15.7408333333333,34624.6809440666,57707.2007403113
15.7416666666667,34624.6809440846,57707.2009138387
15.7425,34624.6809441025,57707.201087316
15.7433333333333,34624.6809441204,57707.2012607432
15.7441666666667,34624.6809441383,57707.2014341203
15.745,34624.6809441563,57707.2016074474
